aF1,bF1,cF1,dF1,F2,F3,F4,F5,F6,aF7,bF7,CF7,aF8,bF8,cF8,aF9,bF9,cF9,dF9,af10,bf10,cf10,df10,Label
0.5768232731,0.8752023992,0.9338347054,0.7887796241,0.4536555768,1.165179714,1.134733422,1.072017626,2.727474947,0.4182517807,0.2217490731,0.4861435286,0.4182517807,0.2217490731,0.4861435286,1.345377081,1.071866339,0.7117483608,0.389868315,0.1178697322,0.1358665438,0.1240568647,0.1048085329,Person 148
0.5522675036,0.8434987285,0.8972615618,0.683319031,0.4500571211,1.138670489,1.129088722,0.8422130807,2.896923074,0.5373780627,0.3527727434,0.7346139854,0.5373780627,0.3527727434,0.7346139854,1.027042778,0.7988840438,0.4928102493,0.1663824087,0.1149427579,0.1418959642,0.1192545771,0.0891570283,Person 149
0.570763007,0.8378433673,0.8992481111,0.7157778039,0.4452760383,1.170523698,1.121784544,0.9538944772,2.831036917,0.6071454767,0.3772343605,0.6869479544,0.6071454767,0.3772343605,0.6869479544,1.577296336,1.296274109,0.7966485889,0.41024016,0.1085942747,0.1411279283,0.1161221562,0.0905924956,Person 149
0.5647766947,0.8533334752,0.9042877589,0.6881538381,0.4544407121,1.151548111,1.115538119,0.8334833474,2.867985361,0.5082761342,0.3316929201,0.749016954,0.5082761342,0.3316929201,0.749016954,0.918066782,0.8060487053,0.4918994133,0.1533026888,0.1115455014,0.1384891343,0.1199380533,0.08889547587,Person 149
0.5708269876,0.8539593243,0.9107029962,0.691802805,0.4475009461,1.148060579,1.11753019,0.7799563005,2.855423296,0.5158035901,0.3153896333,0.7731373734,0.5158035901,0.3153896333,0.7731373734,0.7281273361,0.6240617479,0.3635387772,0.02527084172,0.1127877784,0.1361106076,0.1217891092,0.08945079403,Person 149
0.5858991677,0.8472521449,0.9109154567,0.7109736385,0.4494525071,1.238394649,1.111420661,1.02280909,2.817567413,0.5844504117,0.3408591104,0.7650259826,0.5844504117,0.3408591104,0.7650259826,1.781416611,1.39272524,0.9056247776,0.4606189201,0.1043594757,0.1339294065,0.1146312875,0.08847534897,Person 149
0.5708269876,0.8539593243,0.9107029962,0.691802805,0.4475009461,1.148060579,1.11753019,0.7799563005,2.855423296,0.5158035901,0.3153896333,0.7731373734,0.5158035901,0.3153896333,0.7731373734,0.7281273361,0.6240617479,0.3635387772,0.02527084172,0.1127877784,0.1361106076,0.1217891092,0.08945079403,Person 149
0.5858991677,0.8472521449,0.9109154567,0.7109736385,0.4494525071,1.238394649,1.111420661,1.02280909,2.817567413,0.5844504117,0.3408591104,0.7650259826,0.5844504117,0.3408591104,0.7650259826,1.781416611,1.39272524,0.9056247776,0.4606189201,0.1043594757,0.1339294065,0.1146312875,0.08847534897,Person 149
0.570763007,0.8378433673,0.8992481111,0.7157778039,0.4452760383,1.170523698,1.121784544,0.9538944772,2.831036917,0.6071454767,0.3772343605,0.6869479544,0.6071454767,0.3772343605,0.6869479544,1.577296336,1.296274109,0.7966485889,0.41024016,0.1085942747,0.1411279283,0.1161221562,0.0905924956,Person 149
0.5894247277,0.8786702874,0.9653298101,0.7696843954,0.4565835317,1.139905369,1.138579481,0.924758669,2.875321392,0.419469577,0.1198642077,0.6763990256,0.419469577,0.1198642077,0.6763990256,1.615802704,1.161384105,0.800993628,0.4084062802,0.1172536925,0.1384045829,0.1304641056,0.1044393225,Person 150
0.5987262805,0.8869325705,0.9634797009,0.7679383432,0.457205812,1.153532161,1.13529111,0.9289229442,2.893673247,0.3923142328,0.1267158295,0.6784770648,0.3923142328,0.1267158295,0.6784770648,1.595078079,1.147908127,0.7989380307,0.4093706869,0.1172656552,0.1369434493,0.1296107132,0.1027135998,Person 150
0.5965925878,0.8903301894,0.9624339576,0.7672264623,0.4573844828,1.142515281,1.134988892,0.9300931497,2.897056093,0.3733597945,0.1278897976,0.6645642035,0.3733597945,0.1278897976,0.6645642035,1.601305007,1.157709473,0.7995443174,0.4102431931,0.1191603509,0.1385654206,0.130574142,0.1039320278,Person 150
0.5983160186,0.8877922748,0.9531926726,0.7592605119,0.4562529607,1.151775241,1.134212154,0.9005723538,2.913489796,0.3876232428,0.1616966036,0.6699415114,0.3876232428,0.1616966036,0.6699415114,1.515667017,1.073433537,0.724711006,0.3586462948,0.1184248367,0.1368912733,0.128723013,0.1021654227,Person 150
0.5939337515,0.8798566325,0.9505534906,0.7553328884,0.4549525606,1.160127983,1.133165467,0.8866753214,2.889455851,0.4201950086,0.1729365247,0.6827736261,0.4201950086,0.1729365247,0.6827736261,1.405888179,1.040811708,0.6958976224,0.3395137971,0.1162441385,0.1368392384,0.1269587553,0.100854462,Person 150
0.5965298675,0.8881843555,0.9539708672,0.7592221195,0.4564436773,1.14227105,1.138701878,0.8994816773,2.918359462,0.3833839325,0.1578207596,0.6677378737,0.3833839325,0.1578207596,0.6677378737,1.498255718,1.079127896,0.7302163404,0.3701872383,0.1189775691,0.1380269796,0.1291551676,0.1023052327,Person 150
0.596227692,0.8753242618,0.9529845565,0.7571387859,0.4559747038,1.163776898,1.134781267,0.8911451079,2.937986343,0.4467118255,0.168455827,0.7017132842,0.4467118255,0.168455827,0.7017132842,1.358022907,1.041102489,0.704488702,0.3478584172,0.1154197988,0.1355243006,0.1270858267,0.1007566781,Person 150
0.5982695839,0.8774028026,0.9574295366,0.7591100885,0.4572666279,1.145411767,1.135204716,0.8788508647,2.935839137,0.439206763,0.1525094849,0.7104831487,0.439206763,0.1525094849,0.7104831487,1.339266402,1.027751811,0.6994421719,0.3414833703,0.1169342533,0.1378811264,0.1294304237,0.1023973029,Person 150
0.6121393538,0.892169021,0.9240418634,0.7357401566,0.4517776826,1.172994718,1.115032085,0.8401409325,2.984085644,0.3850698396,0.2712503191,0.6724348485,0.3850698396,0.2712503191,0.6724348485,1.18790354,0.9348174064,0.5753403192,0.2197226395,0.1154997234,0.139564075,0.1226239102,0.09883304294,Person 151
0.6263177526,0.8919360437,0.9200604591,0.7216598642,0.4537407596,1.150390409,1.109978256,0.8353085955,2.953064542,0.4068392873,0.3009564609,0.7469387523,0.4068392873,0.3009564609,0.7469387523,1.223077596,1.001993486,0.5946812162,0.2341135913,0.1168641959,0.1414752345,0.1233418383,0.09643370413,Person 151
0.6055328442,0.8867124248,0.9113305829,0.7082162053,0.4541467151,1.151992113,1.118830965,0.8753851043,2.91630289,0.4029011459,0.3153479953,0.7223653197,0.4029011459,0.3153479953,0.7223653197,1.194200859,0.9906918705,0.5970198303,0.248862935,0.1197870246,0.1404986138,0.1214462693,0.09551934566,Person 151
0.5990356796,0.8814578075,0.8969305285,0.6958247461,0.4568186404,1.130532676,1.119515383,0.8751259606,2.927126319,0.4197340818,0.364948286,0.7120751618,0.4197340818,0.364948286,0.7120751618,1.20146398,0.9974776079,0.5920295041,0.2515341213,0.1215819389,0.1424513669,0.1215825319,0.09462953044,Person 151
0.6049641228,0.8845227826,0.9043071787,0.7106383008,0.453643581,1.142521686,1.121662813,0.8713261816,2.904673901,0.41306972,0.3422996138,0.6927665129,0.41306972,0.3422996138,0.6927665129,1.213115717,1.044390517,0.5744378621,0.2517150522,0.1203502106,0.1400656148,0.1206844324,0.0946203061,Person 151
0.6185138312,0.8939519576,0.9003029354,0.7265257115,0.4505891689,1.164885686,1.120244636,0.8706216433,2.966954199,0.385015843,0.3619581134,0.6309120172,0.385015843,0.3619581134,0.6309120172,1.216254104,1.071655262,0.5898046079,0.2542755295,0.1157089247,0.1403925453,0.1194696813,0.09648066053,Person 151
0.6263177526,0.8919360437,0.9200604591,0.7216598642,0.4537407596,1.150390409,1.109978256,0.8353085955,2.953064542,0.4068392873,0.3009564609,0.7469387523,0.4068392873,0.3009564609,0.7469387523,1.223077596,1.001993486,0.5946812162,0.2341135913,0.1168641959,0.1414752345,0.1233418383,0.09643370413,Person 151
0.6049641228,0.8845227826,0.9043071787,0.7106383008,0.453643581,1.142521686,1.121662813,0.8713261816,2.904673901,0.41306972,0.3422996138,0.6927665129,0.41306972,0.3422996138,0.6927665129,1.213115717,1.044390517,0.5744378621,0.2517150522,0.1203502106,0.1400656148,0.1206844324,0.0946203061,Person 151
0.5981511605,0.8727263972,0.9299420853,0.7763762438,0.4489708499,1.18724218,1.119655542,0.8943869793,2.86900253,0.4635290651,0.2551501568,0.5592851103,0.4635290651,0.2551501568,0.5592851103,1.138044005,0.8749869277,0.5924226882,0.2428371402,0.1142930386,0.1359582257,0.1220342786,0.1024560408,Person 152
0.6024847836,0.8683577896,0.9269347986,0.7731135276,0.4500456813,1.186865672,1.121390011,0.8941741003,2.858379222,0.4951319142,0.2748124094,0.5785516677,0.4951319142,0.2748124094,0.5785516677,1.156863739,0.889025069,0.601750374,0.2529200073,0.1127949843,0.1362676486,0.1211873253,0.102148512,Person 152
0.5831462944,0.8646423786,0.9425886974,0.7615927804,0.4545941274,1.215567331,1.130287321,0.9821968753,2.816396495,0.4808508146,0.203950626,0.6429784538,0.4808508146,0.203950626,0.6429784538,1.259510778,0.9638576277,0.6636940658,0.3440586607,0.1111471281,0.132193602,0.1222178406,0.09871555541,Person 152
0.5981511605,0.8727263972,0.9299420853,0.7763762438,0.4489708499,1.18724218,1.119655542,0.8943869793,2.86900253,0.4635290651,0.2551501568,0.5592851103,0.4635290651,0.2551501568,0.5592851103,1.138044005,0.8749869277,0.5924226882,0.2428371402,0.1142930386,0.1359582257,0.1220342786,0.1024560408,Person 152
0.6024847836,0.8683577896,0.9269347986,0.7731135276,0.4500456813,1.186865672,1.121390011,0.8941741003,2.858379222,0.4951319142,0.2748124094,0.5785516677,0.4951319142,0.2748124094,0.5785516677,1.156863739,0.889025069,0.601750374,0.2529200073,0.1127949843,0.1362676486,0.1211873253,0.102148512,Person 152
0.6058986104,0.8680646073,0.9286372568,0.7505935914,0.4546449741,1.219606078,1.114735878,0.9441509153,2.849884909,0.5032513534,0.2722044203,0.679125697,0.5032513534,0.2722044203,0.679125697,1.304907777,0.9772994267,0.684157735,0.3570629998,0.1117183277,0.1337904171,0.1183003234,0.09638355738,Person 152
0.5831462944,0.8646423786,0.9425886974,0.7615927804,0.4545941274,1.215567331,1.130287321,0.9821968753,2.816396495,0.4808508146,0.203950626,0.6429784538,0.4808508146,0.203950626,0.6429784538,1.259510778,0.9638576277,0.6636940658,0.3440586607,0.1111471281,0.132193602,0.1222178406,0.09871555541,Person 152
0.6238717226,0.8789988632,0.9404792225,0.759055538,0.4571929268,1.209791148,1.101368006,0.8605885792,2.87113907,0.4742777912,0.2332984933,0.7111108759,0.4742777912,0.2332984933,0.7111108759,1.152292214,0.8880340086,0.585270565,0.2646604313,0.1128944061,0.1346792263,0.1220930923,0.09884767433,Person 152
0.6008743462,0.8994410992,0.9066405032,0.7342827505,0.4552475963,1.156205263,1.117151861,0.9764123615,2.648590802,0.3368054207,0.3126922067,0.5772838098,0.3368054207,0.3126922067,0.5772838098,3.894411155,1.649904205,0.8933723027,0.3535468274,0.1234715765,0.1384805979,0.1245027333,0.1001560689,Person 153
0.5731237841,0.8972603096,0.8868218966,0.6939170283,0.4603176468,1.102437311,1.120317103,0.9510745789,2.703967816,0.3169642491,0.3491680033,0.595134621,0.3169642491,0.3491680033,0.595134621,3.3735698,1.678910383,0.854402575,0.3665390807,0.1246319319,0.143741915,0.1233209281,0.09387058915,Person 153
0.587918871,0.8913195059,0.8799365565,0.7137113475,0.4556733963,1.101926691,1.119001966,0.9882890569,2.672152021,0.3582078664,0.3957257491,0.547873636,0.3582078664,0.3957257491,0.547873636,3.745718854,1.679798339,0.8802255845,0.3872093733,0.123589773,0.1417312549,0.1239790969,0.09868715926,Person 153
0.5970932284,0.9009586656,0.9121964788,0.7429161478,0.4587026133,1.16876498,1.113584875,0.9876192359,2.637367039,0.3259381366,0.2889552756,0.5570897849,0.3259381366,0.2889552756,0.5570897849,3.658933933,1.688095309,0.8762050479,0.3876501382,0.1237289483,0.1368380205,0.1219413874,0.09898962204,Person 153
0.5635982682,0.8650089691,0.8887331732,0.7086664043,0.4591283052,1.121285425,1.122874843,1.118047523,2.551331495,0.4478640954,0.3691535387,0.5974133244,0.4478640954,0.3691535387,0.5974133244,8.075672879,2.321636645,1.15101787,0.4703526324,0.1272959773,0.1406510905,0.1239923018,0.09899662371,Person 153
0.5772034549,0.8820552538,0.8767531862,0.6861713198,0.4567662188,1.112076308,1.122611892,1.143246762,2.71215914,0.3868920789,0.4042843579,0.6251623483,0.3868920789,0.4042843579,0.6251623483,7.857043632,2.40002483,1.271139782,0.6734233956,0.1208316015,0.1422706081,0.1197115199,0.09106643529,Person 153
0.5833154975,0.8850562418,0.8813873547,0.6821902354,0.4599116731,1.118323601,1.125745506,1.133545952,2.72234054,0.3809354897,0.3930945605,0.660159833,0.3809354897,0.3930945605,0.660159833,6.201780754,2.238580369,1.220424883,0.6469686457,0.120416786,0.1421116071,0.1193140093,0.08965182319,Person 153
0.5635982682,0.8650089691,0.8887331732,0.7086664043,0.4591283052,1.121285425,1.122874843,1.118047523,2.551331495,0.4478640954,0.3691535387,0.5974133244,0.4478640954,0.3691535387,0.5974133244,8.075672879,2.321636645,1.15101787,0.4703526324,0.1272959773,0.1406510905,0.1239923018,0.09899662371,Person 153
0.5530668758,0.865074283,0.9366686765,0.763110668,0.4489344745,1.157756731,1.109643348,0.9886676037,2.803680319,0.4324439542,0.2029801922,0.5562624618,0.4324439542,0.2029801922,0.5562624618,1.637691743,1.142872456,0.7962081122,0.395323353,0.1162200246,0.1371391836,0.1250904717,0.1016644884,Person 154
0.5548360981,0.8683093427,0.9531354611,0.7495932324,0.4510643314,1.156446144,1.121913702,1.063469652,2.796382303,0.4201017456,0.1495009213,0.649312923,0.4201017456,0.1495009213,0.649312923,1.540277516,1.143836359,0.7994800179,0.4033528686,0.1152702404,0.1376003683,0.1289634899,0.1010467133,Person 154
0.5154540366,0.8497957858,0.9258059182,0.7659038883,0.454157675,1.166176401,1.117633549,0.9619742645,2.863185902,0.4492535396,0.2219109099,0.4782592373,0.4492535396,0.2219109099,0.4782592373,1.184514537,0.9052489139,0.6182750881,0.2964537728,0.1157278328,0.1375913583,0.1211589433,0.1011944738,Person 154
0.5032619364,0.8461115824,0.9172436429,0.7466879925,0.4554171721,1.153483924,1.120169404,0.9563850741,2.818430038,0.4488510325,0.2413779861,0.4974648579,0.4488510325,0.2413779861,0.4974648579,1.161828179,0.8893289548,0.5997613008,0.2607478621,0.116992571,0.1393590484,0.1209351229,0.1000449416,Person 154
0.5672114,0.8692798574,0.9327936055,0.748786562,0.4529888578,1.160395548,1.128690636,0.8901498786,2.821528088,0.4327500583,0.2224872968,0.6091567621,0.4327500583,0.2224872968,0.6091567621,1.100700506,0.7922732763,0.5479612773,0.2106767421,0.1144021097,0.1362740579,0.124925304,0.09959763483,Person 154
0.5530668758,0.865074283,0.9366686765,0.763110668,0.4489344745,1.157756731,1.109643348,0.9886676037,2.803680319,0.4324439542,0.2029801922,0.5562624618,0.4324439542,0.2029801922,0.5562624618,1.637691743,1.142872456,0.7962081122,0.395323353,0.1162200246,0.1371391836,0.1250904717,0.1016644884,Person 154
0.5570750255,0.8678936737,0.9345222214,0.7639669894,0.449072444,1.185800333,1.108351002,0.980262021,2.851184316,0.4250270279,0.2106623234,0.5487290836,0.4250270279,0.2106623234,0.5487290836,1.550375941,1.113894448,0.7702589601,0.3844003744,0.1134790309,0.1362078279,0.1243905377,0.100702148,Person 154
0.5548360981,0.8683093427,0.9531354611,0.7495932324,0.4510643314,1.156446144,1.121913702,1.063469652,2.796382303,0.4201017456,0.1495009213,0.649312923,0.4201017456,0.1495009213,0.649312923,1.540277516,1.143836359,0.7994800179,0.4033528686,0.1152702404,0.1376003683,0.1289634899,0.1010467133,Person 154
0.5782169623,0.8788551402,0.888277651,0.6908575054,0.4477555651,1.216024603,1.151376495,1.151729752,2.656125526,0.4029590011,0.3716173037,0.656670244,0.4029590011,0.3716173037,0.656670244,1.562508131,1.078959127,0.7147833502,0.3711455746,0.115325935,0.1327428027,0.1110683053,0.08851913618,Person 155
0.5802431516,0.8737076785,0.9093838973,0.7333139355,0.4465099381,1.209419247,1.144990451,1.010468762,2.683380439,0.430349531,0.3087804295,0.5999701693,0.430349531,0.3087804295,0.5999701693,1.238816611,0.8790962641,0.5737066031,0.2893485289,0.1147636295,0.1340808972,0.1159388227,0.09343783195,Person 155
0.5628869662,0.8698154267,0.8901094745,0.6998154376,0.4510026284,1.202086769,1.148783293,1.121789486,2.696817939,0.4241528242,0.3580330261,0.619994759,0.4241528242,0.3580330261,0.619994759,1.680042725,1.154281796,0.730581135,0.405220583,0.1138014456,0.1328849943,0.1135715473,0.08922503497,Person 155
0.5782169623,0.8788551402,0.888277651,0.6908575054,0.4477555651,1.216024603,1.151376495,1.151729752,2.656125526,0.4029590011,0.3716173037,0.656670244,0.4029590011,0.3716173037,0.656670244,1.562508131,1.078959127,0.7147833502,0.3711455746,0.115325935,0.1327428027,0.1110683053,0.08851913618,Person 155
0.5489967889,0.872277347,0.896667171,0.7094424744,0.4497938442,1.182988293,1.151442718,1.133723878,2.67023916,0.3950830006,0.3196382412,0.5791399818,0.3950830006,0.3196382412,0.5791399818,1.664065889,1.127275687,0.7330714179,0.4078412053,0.1172665238,0.1347759147,0.1153206163,0.09187993862,Person 155
0.5857393633,0.8718545104,0.9007415387,0.7227302808,0.4464330537,1.185469413,1.141680567,1.10109057,2.723031192,0.4478808301,0.3469178837,0.6221664938,0.4478808301,0.3469178837,0.6221664938,1.549486987,1.107686808,0.7175254308,0.4087985073,0.1153683957,0.1353073989,0.1181480352,0.09318742937,Person 155
0.5802431516,0.8737076785,0.9093838973,0.7333139355,0.4465099381,1.209419247,1.144990451,1.010468762,2.683380439,0.430349531,0.3087804295,0.5999701693,0.430349531,0.3087804295,0.5999701693,1.238816611,0.8790962641,0.5737066031,0.2893485289,0.1147636295,0.1340808972,0.1159388227,0.09343783195,Person 155
0.5766624368,0.8718345087,0.9001279459,0.7178467354,0.4475345091,1.191045083,1.135714983,1.097582597,2.707293366,0.4342060226,0.3383519771,0.6175421994,0.4342060226,0.3383519771,0.6175421994,1.705323743,1.193664271,0.7459474015,0.4265178039,0.1137448045,0.1337285063,0.1171282726,0.09197234088,Person 155
0.6001843564,0.8953603404,0.9306462393,0.7772004742,0.4392515266,1.145247589,1.13645011,1.028822765,2.755247302,0.3544992318,0.2349573287,0.5198450195,0.3544992318,0.2349573287,0.5198450195,1.694396316,1.239010673,0.7343345213,0.3872515973,0.1205505279,0.1381021559,0.1242600244,0.1043535989,Person 156
0.5862473749,0.8932590867,0.9384058694,0.7628059595,0.4372391371,1.132829877,1.139789948,1.021068025,2.78070964,0.3476770079,0.2006246937,0.5719648573,0.3476770079,0.2006246937,0.5719648573,1.766239204,1.202439547,0.7258714524,0.3673970855,0.1207745247,0.1391908993,0.1265783062,0.1025815715,Person 156
0.6059540683,0.9018172526,0.9306836227,0.7744645616,0.4380767407,1.163665297,1.13439439,1.020420009,2.773821643,0.3318518581,0.2342852406,0.528011153,0.3318518581,0.2342852406,0.528011153,1.697945536,1.19088345,0.7113429847,0.3576476598,0.1191919364,0.135891581,0.1229165083,0.1027915141,Person 156
0.5816633965,0.8986058676,0.9331253407,0.7593978865,0.4434164536,1.166142345,1.133595038,1.063949785,2.780447932,0.3199133649,0.2109993624,0.5481356083,0.3199133649,0.2109993624,0.5481356083,1.833621943,1.25474827,0.7968399684,0.4002631877,0.1204742384,0.1369862775,0.1231988501,0.1015083481,Person 156
0.5816955156,0.8990534381,0.9286875757,0.7537572934,0.4412783471,1.167051266,1.135805157,1.074452663,2.810087669,0.3180842663,0.2247066143,0.5512081785,0.3180842663,0.2247066143,0.5512081785,1.863973,1.270608284,0.8026106414,0.3943307026,0.1197161462,0.137538793,0.1225924406,0.10077215,Person 156
0.5886973201,0.9030069091,0.9038528001,0.7452704052,0.443335685,1.190634721,1.141276113,1.109536055,2.715053933,0.308590938,0.305899671,0.5045420201,0.308590938,0.305899671,0.5045420201,1.677737816,1.196739232,0.7426133631,0.3863137503,0.120413878,0.1346519396,0.1173093061,0.09903827739,Person 156
0.5819213205,0.8908197732,0.9134524365,0.7685026505,0.4394308339,1.179289814,1.131122753,1.079531322,2.748690709,0.3534502226,0.2801812789,0.4692473684,0.3534502226,0.2801812789,0.4692473684,1.891632303,1.203083371,0.7562329376,0.381753878,0.1189832983,0.1360466044,0.1195884055,0.1018778783,Person 156
0.5816955156,0.8990534381,0.9286875757,0.7537572934,0.4412783471,1.167051266,1.135805157,1.074452663,2.810087669,0.3180842663,0.2247066143,0.5512081785,0.3180842663,0.2247066143,0.5512081785,1.863973,1.270608284,0.8026106414,0.3943307026,0.1197161462,0.137538793,0.1225924406,0.10077215,Person 156
0.5618856421,0.8658568462,0.8926628153,0.7003640956,0.4504614897,1.19469697,1.151613944,1.126421703,2.687202998,0.441302176,0.3531162927,0.632621502,0.441302176,0.3531162927,0.632621502,1.670196003,1.150505704,0.7307711082,0.4042809311,0.1138301564,0.1331855651,0.1148481338,0.08977636677,Person 157
0.5820932825,0.8693632236,0.9073642107,0.719873357,0.4442146658,1.184885243,1.143736363,1.097569587,2.711493353,0.4547526827,0.3224694826,0.6526643653,0.4547526827,0.3224694826,0.6526643653,1.547236344,1.114343146,0.7193916631,0.4050211021,0.1149887444,0.1345514403,0.1185830183,0.09285645653,Person 157
0.577201649,0.8847075364,0.8964551565,0.70753053,0.4464910006,1.183799549,1.134489253,1.112998209,2.681465969,0.3749276625,0.3367247514,0.6143772664,0.3749276625,0.3367247514,0.6143772664,1.899026673,1.292182785,0.779361184,0.4570342588,0.1157668083,0.1340083911,0.1169062444,0.09065429638,Person 157
0.5851935376,0.8759350726,0.9091891644,0.7358117101,0.4462517472,1.212961734,1.146128117,1.012137303,2.695736148,0.4267189668,0.3123421482,0.5963284685,0.4267189668,0.3123421482,0.5963284685,1.241742966,0.8813125604,0.5737036203,0.2896812674,0.1149615006,0.1338415346,0.1156471817,0.09360065827,Person 157
0.5691604161,0.86876001,0.9000946549,0.7215165334,0.4460110984,1.175273051,1.138832189,1.086725833,2.678911337,0.4380512945,0.3334628857,0.596055953,0.4380512945,0.3334628857,0.596055953,1.696093216,1.187028274,0.7383709437,0.4261892945,0.1144033996,0.1342554015,0.1185302182,0.09315596991,Person 157
0.5618856421,0.8658568462,0.8926628153,0.7003640956,0.4504614897,1.19469697,1.151613944,1.126421703,2.687202998,0.441302176,0.3531162927,0.632621502,0.441302176,0.3531162927,0.632621502,1.670196003,1.150505704,0.7307711082,0.4042809311,0.1138301564,0.1331855651,0.1148481338,0.08977636677,Person 157
0.5820932825,0.8693632236,0.9073642107,0.719873357,0.4442146658,1.184885243,1.143736363,1.097569587,2.711493353,0.4547526827,0.3224694826,0.6526643653,0.4547526827,0.3224694826,0.6526643653,1.547236344,1.114343146,0.7193916631,0.4050211021,0.1149887444,0.1345514403,0.1185830183,0.09285645653,Person 157
0.5820932825,0.8693632236,0.9073642107,0.719873357,0.4442146658,1.184885243,1.143736363,1.097569587,2.711493353,0.4547526827,0.3224694826,0.6526643653,0.4547526827,0.3224694826,0.6526643653,1.547236344,1.114343146,0.7193916631,0.4050211021,0.1149887444,0.1345514403,0.1185830183,0.09285645653,Person 157
0.5868789088,0.8925710728,0.9380635852,0.7646501285,0.4378397454,1.129759131,1.141052756,1.019719392,2.779483364,0.3514284624,0.2026104102,0.5672813279,0.3514284624,0.2026104102,0.5672813279,1.750327946,1.20057612,0.7223072914,0.3641606714,0.1208744812,0.1393127459,0.1267347909,0.1029066118,Person 158
0.6036924648,0.9047223049,0.9331580882,0.7740156304,0.4395346368,1.164744769,1.135708254,1.022707877,2.787072058,0.3165058158,0.2220441394,0.5286600749,0.3165058158,0.2220441394,0.5286600749,1.697302321,1.187525973,0.7110477736,0.3560535666,0.1194046029,0.1354398871,0.1230529305,0.1026516508,Person 158
0.5845630739,0.9002075019,0.9356143784,0.7602218765,0.4434454816,1.167398061,1.134057886,1.064343963,2.776106035,0.3161547907,0.2039814928,0.5556648125,0.3161547907,0.2039814928,0.5556648125,1.837262381,1.249796301,0.7963373872,0.3987081595,0.1201583492,0.1368684125,0.123564273,0.1014856751,Person 158
0.5776703292,0.9013760852,0.9304733022,0.7534353275,0.4413472787,1.17281977,1.136573972,1.079102481,2.806880226,0.3046714893,0.2147836315,0.5469101841,0.3046714893,0.2147836315,0.5469101841,1.870950182,1.268211747,0.804128507,0.3943145443,0.1196851263,0.1365478339,0.122828367,0.10028022,Person 158
0.5917870282,0.9025045901,0.9090783685,0.7413429746,0.443874741,1.189907769,1.141548761,1.110005771,2.717546723,0.3137750224,0.2926182573,0.5398323576,0.3137750224,0.2926182573,0.5398323576,1.672591822,1.188748302,0.7439277095,0.3847261578,0.1204070267,0.1344617923,0.1183675521,0.09820561273,Person 158
0.579809901,0.8921778977,0.9142427789,0.7675281134,0.4403919163,1.175879718,1.131427847,1.082770957,2.753010395,0.3451765334,0.2745390758,0.4696853294,0.3451765334,0.2745390758,0.4696853294,1.897180098,1.206355195,0.7582498819,0.3834352996,0.1193402734,0.1362701121,0.1199361439,0.1020688557,Person 158
0.6036924648,0.9047223049,0.9331580882,0.7740156304,0.4395346368,1.164744769,1.135708254,1.022707877,2.787072058,0.3165058158,0.2220441394,0.5286600749,0.3165058158,0.2220441394,0.5286600749,1.697302321,1.187525973,0.7110477736,0.3560535666,0.1194046029,0.1354398871,0.1230529305,0.1026516508,Person 158
0.5917870282,0.9025045901,0.9090783685,0.7413429746,0.443874741,1.189907769,1.141548761,1.110005771,2.717546723,0.3137750224,0.2926182573,0.5398323576,0.3137750224,0.2926182573,0.5398323576,1.672591822,1.188748302,0.7439277095,0.3847261578,0.1204070267,0.1344617923,0.1183675521,0.09820561273,Person 158
0.5672017213,0.8780287122,0.9138115874,0.7040767003,0.4510153695,1.132649143,1.110657193,0.8666987365,3.072484445,0.3924089328,0.2772874144,0.6747640751,0.3924089328,0.2772874144,0.6747640751,1.992596475,1.23332231,0.7133758266,0.3391808707,0.1227775069,0.1473236491,0.1220847236,0.0923205597,Person 159
0.5822902646,0.8889178267,0.9147584063,0.6929851884,0.4507547606,1.160619208,1.122875061,0.8977615854,3.070058164,0.3622706731,0.2779971675,0.7232657637,0.3622706731,0.2779971675,0.7232657637,1.709258003,1.152837654,0.6584918509,0.3016721674,0.1182040928,0.1434751387,0.1219618893,0.09183094555,Person 159
0.5857168693,0.8866774676,0.9061662684,0.6860073075,0.4512512036,1.159000941,1.121448655,0.8869447396,3.112019726,0.3765361083,0.311780785,0.7315208776,0.3765361083,0.311780785,0.7315208776,1.712627833,1.146511399,0.6449770617,0.2879524618,0.1194928029,0.1431192409,0.1203662329,0.09090787287,Person 159
0.5857667802,0.886119065,0.9098366761,0.6898113494,0.4513127146,1.156393887,1.121436447,0.8868562231,3.137369146,0.379157878,0.3001919028,0.7325575261,0.379157878,0.3001919028,0.7325575261,1.685072945,1.151171346,0.6515862828,0.2859692976,0.1177450654,0.1424402156,0.1220252034,0.09311628104,Person 159
0.5833080707,0.8626485403,0.9085125732,0.6872424251,0.4497955477,1.145815213,1.120161559,0.8757420737,3.085541081,0.4916991076,0.3275122536,0.7921163319,0.4916991076,0.3275122536,0.7921163319,1.58201325,1.153939084,0.6435672005,0.2839528082,0.1162367075,0.1448543731,0.1209181857,0.09162243144,Person 159
0.588869598,0.8622117612,0.9042921488,0.6745735094,0.4532539469,1.124175108,1.1206322,0.8618523258,3.090222926,0.5040870284,0.3501393641,0.8404068977,0.5040870284,0.3501393641,0.8404068977,1.552178533,1.137918651,0.6264554421,0.2763747459,0.1191266386,0.1464655555,0.1212620386,0.08886703809,Person 159
